2023-03-07T03:17:22.468Z [ 0.070105, 1.2035 ] [ 0.070104, 36.5675 ]
2023-03-07T03:17:22.669Z [ 0.070105, 1.2035 ] [ 0.070104, 36.5675 ]
2023-03-07T03:17:22.770Z [ 0.070105, 1.2035 ] [ 0.070104, 36.5675 ]
2023-03-07T03:17:22.866Z [ 0.070105, 1.2035 ] [ 0.070104, 36.5675 ]
2023-03-07T03:17:23.073Z [ 0.070105, 1.2035 ] [ 0.070104, 36.5675 ]
2023-03-07T03:17:23.269Z [ 0.070105, 1.2035 ] [ 0.070104, 36.5675 ]
2023-03-07T03:17:23.373Z [ 0.070105, 1.2035 ] [ 0.070104, 36.5675 ]
2023-03-07T03:17:23.478Z [ 0.070105, 1.1689 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:23.568Z [ 0.070105, 1.1561 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:23.969Z [ 0.070105, 1.1179 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:24.168Z [ 0.070105, 1.102 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:24.369Z [ 0.070105, 1.0565 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:24.572Z [ 0.070105, 1.0565 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:24.669Z [ 0.070105, 1.0565 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:24.770Z [ 0.070105, 1.0565 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:24.872Z [ 0.070105, 1.0565 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:24.969Z [ 0.070105, 1.0565 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:25.187Z [ 0.070105, 1.0421 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:25.372Z [ 0.070105, 0.9979 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:25.971Z [ 0.070105, 0.9979 ] [ 0.070104, 44.8494 ]
2023-03-07T03:17:26.070Z [ 0.070105, 0.9979 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:26.167Z [ 0.070105, 0.9979 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:26.271Z [ 0.070105, 0.9979 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:27.145Z [ 0.070105, 0.9979 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:27.146Z [ 0.070105, 0.9979 ] [ 0.070104, 34.5354 ]
2023-03-07T03:17:27.147Z [ 0.070106, 9.3456 ] [ 0.070105, 50.3101 ]
2023-03-07T03:17:27.168Z [ 0.070106, 9.3456 ] [ 0.070105, 44.5656 ]
2023-03-07T03:17:27.374Z [ 0.070106, 9.3456 ] [ 0.070105, 53.8346 ]
2023-03-07T03:17:27.571Z [ 0.070106, 13.7821 ] [ 0.070105, 58.1638 ]
2023-03-07T03:17:27.774Z [ 0.070106, 8.7064 ] [ 0.070105, 58.1638 ]
2023-03-07T03:17:28.072Z [ 0.070106, 8.7064 ] [ 0.070105, 58.1638 ]
2023-03-07T03:17:28.168Z [ 0.070106, 8.7064 ] [ 0.070105, 58.1638 ]
2023-03-07T03:17:28.472Z [ 0.070106, 8.7064 ] [ 0.070105, 58.1638 ]
2023-03-07T03:17:29.071Z [ 0.070106, 8.7064 ] [ 0.070105, 58.1638 ]
2023-03-07T03:17:29.173Z [ 0.070106, 8.7064 ] [ 0.070105, 56.0345 ]
2023-03-07T03:17:29.471Z [ 0.070106, 8.7064 ] [ 0.070105, 46.7655 ]
2023-03-07T03:17:29.575Z [ 0.070106, 8.6009 ] [ 0.070105, 46.7655 ]
2023-03-07T03:17:29.672Z [ 0.070106, 8.6009 ] [ 0.070105, 46.7675 ]
2023-03-07T03:17:29.771Z [ 0.070106, 8.6009 ] [ 0.070105, 46.7675 ]
2023-03-07T03:17:29.872Z [ 0.070106, 8.6009 ] [ 0.070105, 53.0637 ]
2023-03-07T03:17:29.972Z [ 0.070106, 8.6009 ] [ 0.070105, 53.0637 ]
2023-03-07T03:17:30.069Z [ 0.070106, 8.6009 ] [ 0.070105, 43.5675 ]
2023-03-07T03:17:30.172Z [ 0.070106, 8.6009 ] [ 0.070105, 46.7675 ]
2023-03-07T03:17:30.272Z [ 0.070106, 8.6009 ] [ 0.070105, 46.7675 ]
2023-03-07T03:17:30.370Z [ 0.070106, 8.6009 ] [ 0.070105, 46.7675 ]
2023-03-07T03:17:30.570Z [ 0.070106, 8.6009 ] [ 0.070105, 55.4357 ]
2023-03-07T03:17:30.672Z [ 0.070106, 8.6009 ] [ 0.070105, 55.4357 ]
2023-03-07T03:17:30.772Z [ 0.070106, 4.4365 ] [ 0.070105, 34.2783 ]
2023-03-07T03:17:30.875Z [ 0.070106, 4.4365 ] [ 0.070105, 33.1309 ]
2023-03-07T03:17:30.978Z [ 0.070106, 4.4365 ] [ 0.070105, 36.3309 ]
2023-03-07T03:17:31.073Z [ 0.070106, 4.4365 ] [ 0.070105, 40.9157 ]
2023-03-07T03:17:31.172Z [ 0.070106, 4.4365 ] [ 0.070105, 40.9157 ]
2023-03-07T03:17:31.270Z [ 0.070106, 4.4365 ] [ 0.070105, 40.9157 ]
2023-03-07T03:17:31.374Z [ 0.070106, 4.4365 ] [ 0.070105, 41.0657 ]
2023-03-07T03:17:31.474Z [ 0.070106, 4.4365 ] [ 0.070105, 41.0657 ]
2023-03-07T03:17:31.672Z [ 0.070106, 4.4365 ] [ 0.070105, 41.0657 ]
2023-03-07T03:17:31.773Z [ 0.070106, 4.4365 ] [ 0.070105, 41.0657 ]
2023-03-07T03:17:31.872Z [ 0.070106, 4.4365 ] [ 0.070105, 41.0657 ]
2023-03-07T03:17:31.972Z [ 0.070106, 4.4365 ] [ 0.070105, 41.0657 ]
2023-03-07T03:17:32.073Z [ 0.070106, 4.4365 ] [ 0.070105, 51.5399 ]
2023-03-07T03:17:32.173Z [ 0.070106, 4.4365 ] [ 0.070105, 51.5399 ]
2023-03-07T03:17:32.678Z [ 0.070106, 4.4365 ] [ 0.070105, 51.5399 ]
2023-03-07T03:17:32.678Z [ 0.070106, 4.4365 ] [ 0.070105, 41.0657 ]
2023-03-07T03:17:32.678Z [ 0.070106, 4.4365 ] [ 0.070105, 41.0657 ]
2023-03-07T03:17:32.875Z [ 0.070106, 4.4365 ] [ 0.070105, 51.2889 ]
2023-03-07T03:17:32.971Z [ 0.070106, 4.4365 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:33.073Z [ 0.070106, 4.4365 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:33.275Z [ 0.070106, 9.5113 ] [ 0.070105, 54.5787 ]
2023-03-07T03:17:33.375Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:33.472Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:33.575Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:33.783Z [ 0.070106, 9.5113 ] [ 0.070105, 56.41 ]
2023-03-07T03:17:33.975Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:34.082Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:34.385Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:34.580Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:34.672Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:34.774Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:34.972Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:35.074Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:35.175Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:35.280Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:35.377Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:35.474Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:35.573Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:35.673Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:35.772Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:35.873Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:35.975Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:36.075Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:36.174Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:36.273Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:36.378Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:36.576Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:36.683Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:36.776Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:36.874Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:37.078Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:37.176Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:37.275Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:37.376Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:37.493Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:37.573Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:37.678Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:37.774Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:37.877Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:37.977Z [ 0.070106, 9.5113 ] [ 0.070105, 42.747 ]
2023-03-07T03:17:38.087Z [ 0.070106, 9.5113 ] [ 0.070105, 42.747 ]
2023-03-07T03:17:38.177Z [ 0.070106, 9.5113 ] [ 0.070105, 42.747 ]
2023-03-07T03:17:38.277Z [ 0.070106, 9.5113 ] [ 0.070105, 42.747 ]
2023-03-07T03:17:38.374Z [ 0.070106, 9.5113 ] [ 0.070105, 42.747 ]
2023-03-07T03:17:38.474Z [ 0.070106, 9.5113 ] [ 0.070105, 42.747 ]
2023-03-07T03:17:38.574Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:38.676Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:38.776Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:38.874Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:38.977Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:39.176Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:39.277Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:39.378Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:39.678Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:39.785Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:39.880Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:39.977Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:40.077Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:40.180Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:40.278Z [ 0.070106, 9.5113 ] [ 0.070105, 45.947 ]
2023-03-07T03:17:40.376Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:40.477Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:40.582Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:40.677Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:40.777Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:40.876Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:40.977Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:41.077Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:41.185Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:41.278Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:41.493Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:41.575Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:41.678Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:41.778Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:41.878Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:42.082Z [ 0.070106, 9.5113 ] [ 0.070105, 55.0297 ]
2023-03-07T03:17:42.178Z [ 0.070106, 9.5113 ] [ 0.070105, 55.0297 ]
2023-03-07T03:17:42.280Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:42.377Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:42.478Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:42.578Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:42.684Z [ 0.070106, 9.5113 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:43.079Z [ 0.070106, 9.5113 ] [ 0.070105, 55.6048 ]
2023-03-07T03:17:43.198Z [ 0.070106, 9.5113 ] [ 0.070105, 55.6048 ]
2023-03-07T03:17:43.280Z [ 0.070106, 4.4365 ] [ 0.070105, 55.6048 ]
2023-03-07T03:17:43.377Z [ 0.070106, 4.4365 ] [ 0.070105, 55.6048 ]
2023-03-07T03:17:43.479Z [ 0.070106, 4.4365 ] [ 0.070105, 55.6048 ]
2023-03-07T03:17:43.579Z [ 0.070106, 4.4365 ] [ 0.070105, 55.6048 ]
2023-03-07T03:17:43.679Z [ 0.070106, 3.866 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:44.043Z [ 0.070106, 3.866 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:44.079Z [ 0.070106, 3.866 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:44.178Z [ 0.070106, 3.866 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:44.278Z [ 0.070106, 3.866 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:44.385Z [ 0.070106, 3.866 ] [ 0.070105, 45.4098 ]
2023-03-07T03:17:44.964Z [ 0.070106, 2.7249 ] [ 0.070105, 45.6601 ]
2023-03-07T03:17:44.979Z [ 0.070106, 2.7249 ] [ 0.070105, 45.6601 ]
2023-03-07T03:17:45.080Z [ 0.070106, 2.7249 ] [ 0.070105, 45.6601 ]
2023-03-07T03:17:45.884Z [ 0.070106, 2.7249 ] [ 0.070105, 45.6601 ]
2023-03-07T03:17:45.884Z [ 0.070106, 2.7249 ] [ 0.070105, 45.6601 ]
2023-03-07T03:17:45.885Z [ 0.070106, 2.7249 ] [ 0.070105, 45.6601 ]
2023-03-07T03:17:45.978Z [ 0.070106, 2.7249 ] [ 0.070105, 45.6601 ]
2023-03-07T03:17:46.078Z [ 0.070106, 13.7249 ] [ 0.070105, 54.8659 ]
2023-03-07T03:17:46.180Z [ 0.070106, 13.7249 ] [ 0.070105, 54.8659 ]
2023-03-07T03:17:46.498Z [ 0.070106, 13.7249 ] [ 0.070105, 54.8659 ]
2023-03-07T03:17:46.579Z [ 0.070106, 13.7249 ] [ 0.070105, 54.8659 ]
2023-03-07T03:17:46.678Z [ 0.070106, 13.7153 ] [ 0.070105, 50.4488 ]
2023-03-07T03:17:46.779Z [ 0.070106, 13.7153 ] [ 0.070105, 49.1946 ]
2023-03-07T03:17:47.105Z [ 0.070106, 13.7153 ] [ 0.070105, 49.1946 ]
2023-03-07T03:17:47.180Z [ 0.070106, 2.7153 ] [ 0.070105, 39.9888 ]
2023-03-07T03:17:47.727Z [ 0.070106, 2.7153 ] [ 0.070105, 48.6881 ]
2023-03-07T03:17:48.342Z [ 0.070106, 2.7153 ] [ 0.070105, 39.9888 ]
2023-03-07T03:17:48.343Z [ 0.070106, 2.7153 ] [ 0.070105, 48.6411 ]
2023-03-07T03:17:48.656Z [ 0.070106, 2.7153 ] [ 0.070105, 39.9888 ]
2023-03-07T03:17:48.682Z [ 0.070106, 2.7153 ] [ 0.070105, 39.9888 ]
2023-03-07T03:17:48.783Z [ 0.070106, 2.7153 ] [ 0.070105, 40.2403 ]
2023-03-07T03:17:48.890Z [ 0.070106, 2.7153 ] [ 0.070105, 40.2403 ]
2023-03-07T03:17:49.086Z [ 0.070106, 2.7153 ] [ 0.070105, 40.2403 ]
2023-03-07T03:17:49.587Z [ 0.070106, 2.7153 ] [ 0.070105, 40.2403 ]
2023-03-07T03:17:49.680Z [ 0.070106, 11.7153 ] [ 0.070105, 49.3528 ]
2023-03-07T03:17:49.782Z [ 0.070106, 11.7153 ] [ 0.070105, 49.3528 ]
2023-03-07T03:17:49.886Z [ 0.070106, 12.1729 ] [ 0.070105, 49.3528 ]
2023-03-07T03:17:50.492Z [ 0.070106, 12.1729 ] [ 0.070105, 49.3528 ]
2023-03-07T03:17:50.493Z [ 0.070106, 12.1729 ] [ 0.070105, 49.6038 ]
2023-03-07T03:17:50.581Z [ 0.070106, 12.1729 ] [ 0.070105, 49.6038 ]
2023-03-07T03:17:50.693Z [ 0.070106, 12.1729 ] [ 0.070105, 49.6038 ]
2023-03-07T03:17:50.782Z [ 0.070106, 12.1729 ] [ 0.070105, 49.6038 ]
2023-03-07T03:17:50.883Z [ 0.070106, 12.154 ] [ 0.070105, 49.6038 ]
2023-03-07T03:17:52.029Z [ 0.070106, 2.6964 ] [ 0.070105, 40.4913 ]
2023-03-07T03:17:52.642Z [ 0.070106, 2.6964 ] [ 0.070105, 40.4913 ]
2023-03-07T03:17:52.643Z [ 0.070106, 2.6964 ] [ 0.070105, 40.4913 ]
2023-03-07T03:17:52.686Z [ 0.070106, 2.6964 ] [ 0.070105, 40.4913 ]
2023-03-07T03:17:52.788Z [ 0.070106, 2.6964 ] [ 0.070105, 40.4913 ]
2023-03-07T03:17:52.884Z [ 0.070106, 2.6964 ] [ 0.070105, 50.3754 ]
2023-03-07T03:17:52.982Z [ 0.070106, 2.6964 ] [ 0.070105, 50.3754 ]
2023-03-07T03:17:53.084Z [ 0.070106, 2.6582 ] [ 0.070105, 50.6265 ]
2023-03-07T03:17:53.184Z [ 0.070106, 2.6582 ] [ 0.070105, 45.7452 ]
2023-03-07T03:17:53.291Z [ 0.070106, 2.6582 ] [ 0.070105, 45.7452 ]
2023-03-07T03:17:54.417Z [ 0.070106, 2.6582 ] [ 0.070105, 50.4274 ]
2023-03-07T03:17:55.390Z [ 0.070106, 2.6582 ] [ 0.070105, 40.5433 ]
2023-03-07T03:17:55.485Z [ 0.070106, 2.6201 ] [ 0.070105, 40.5433 ]
2023-03-07T03:17:55.586Z [ 0.070106, 2.5786 ] [ 0.070105, 40.5433 ]
2023-03-07T03:17:55.684Z [ 0.070106, 2.5611 ] [ 0.070105, 40.5433 ]
2023-03-07T03:17:55.887Z [ 0.070106, 2.5611 ] [ 0.070105, 40.5433 ]
2023-03-07T03:17:56.329Z [ 0.070106, 2.5611 ] [ 0.070105, 49.5625 ]
2023-03-07T03:17:56.484Z [ 0.070106, 2.536 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:56.584Z [ 0.070106, 2.5125 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:56.685Z [ 0.070106, 2.4914 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:56.798Z [ 0.070106, 2.4552 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:56.886Z [ 0.070106, 2.4398 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:56.988Z [ 0.070106, 2.4398 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:57.086Z [ 0.070106, 2.4398 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:57.184Z [ 0.070106, 2.4398 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:57.284Z [ 0.070106, 2.4264 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:57.388Z [ 0.070106, 2.4264 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:57.587Z [ 0.070106, 2.4028 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:57.685Z [ 0.070106, 2.3926 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:57.884Z [ 0.070106, 2.3926 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:57.986Z [ 0.070106, 2.3926 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:58.089Z [ 0.070106, 2.3926 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:58.187Z [ 0.070106, 2.3926 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:58.287Z [ 0.070106, 2.3926 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:59.094Z [ 0.070106, 2.3926 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:59.094Z [ 0.070106, 2.3926 ] [ 0.070105, 49.8127 ]
2023-03-07T03:17:59.095Z [ 0.070106, 0.6854 ] [ 0.070105, 33.5572 ]
2023-03-07T03:17:59.190Z [ 0.070107, 0.002 ] [ 0.070106, 28.1232 ]
2023-03-07T03:17:59.290Z [ 0.070107, 0.002 ] [ 0.070106, 26.9942 ]
2023-03-07T03:17:59.389Z [ 0.070107, 0.002 ] [ 0.070106, 31.551 ]
2023-03-07T03:17:59.486Z [ 0.070107, 0.002 ] [ 0.070106, 31.551 ]
2023-03-07T03:17:59.588Z [ 0.070107, 0.002 ] [ 0.070106, 31.551 ]
2023-03-07T03:17:59.686Z [ 0.070107, 0.002 ] [ 0.070106, 31.551 ]
2023-03-07T03:17:59.792Z [ 0.070107, 0.002 ] [ 0.070106, 46.4196 ]
2023-03-07T03:17:59.888Z [ 0.070107, 0.002 ] [ 0.070106, 46.4196 ]
2023-03-07T03:18:00.088Z [ 0.070107, 0.002 ] [ 0.070106, 51.0477 ]
2023-03-07T03:18:00.190Z [ 0.070107, 0.002 ] [ 0.070106, 51.0477 ]
2023-03-07T03:18:00.288Z [ 0.070107, 0.002 ] [ 0.070106, 51.0477 ]
2023-03-07T03:18:00.388Z [ 0.070107, 0.002 ] [ 0.070106, 51.0477 ]
2023-03-07T03:18:00.486Z [ 0.070107, 0.002 ] [ 0.070106, 51.0477 ]
2023-03-07T03:18:00.586Z [ 0.070107, 0.002 ] [ 0.070106, 51.0477 ]
2023-03-07T03:18:00.888Z [ 0.070107, 0.002 ] [ 0.070106, 51.0477 ]
2023-03-07T03:18:01.245Z [ 0.070107, 4.9076 ] [ 0.070106, 43.635 ]
2023-03-07T03:18:01.289Z [ 0.070107, 4.8952 ] [ 0.070106, 43.635 ]
2023-03-07T03:18:01.390Z [ 0.070107, 4.4622 ] [ 0.070106, 52.3514 ]
2023-03-07T03:18:01.859Z [ 0.070107, 4.371 ] [ 0.070106, 52.3514 ]
2023-03-07T03:18:01.903Z [ 0.070107, 4.371 ] [ 0.070106, 52.3514 ]
2023-03-07T03:18:02.516Z [ 0.070107, 3.3597 ] [ 0.070106, 52.3514 ]
2023-03-07T03:18:02.516Z [ 0.070107, 3.3312 ] [ 0.070106, 43.635 ]
2023-03-07T03:18:02.587Z [ 0.070107, 2.6918 ] [ 0.070106, 43.635 ]
2023-03-07T03:18:02.689Z [ 0.070107, 2.1121 ] [ 0.070106, 43.635 ]
2023-03-07T03:18:02.794Z [ 0.070107, 1.7444 ] [ 0.070106, 43.635 ]
2023-03-07T03:18:03.291Z [ 0.070107, 1.7444 ] [ 0.070106, 43.635 ]
2023-03-07T03:18:03.390Z [ 0.070107, 0.9324 ] [ 0.070106, 43.635 ]
2023-03-07T03:18:04.317Z [ 0.070107, 0.9098 ] [ 0.070106, 43.635 ]
2023-03-07T03:18:04.317Z [ 0.070107, 0.8895 ] [ 0.070106, 43.635 ]
2023-03-07T03:18:04.392Z [ 0.070107, 0.8895 ] [ 0.070106, 48.7106 ]
2023-03-07T03:18:04.488Z [ 0.070107, 0.8895 ] [ 0.070106, 48.7106 ]
2023-03-07T03:18:04.590Z [ 0.070107, 0.8895 ] [ 0.070106, 48.7106 ]
2023-03-07T03:18:04.690Z [ 0.070107, 0.8895 ] [ 0.070106, 48.7106 ]
2023-03-07T03:18:04.791Z [ 0.070107, 0.8895 ] [ 0.070106, 48.7106 ]
2023-03-07T03:18:05.545Z [ 0.070107, 0.8895 ] [ 0.070106, 48.7106 ]
2023-03-07T03:18:05.546Z [ 0.070107, 0.8895 ] [ 0.070106, 48.7106 ]
2023-03-07T03:18:05.789Z [ 0.070107, 0.8895 ] [ 0.070106, 48.7106 ]
2023-03-07T03:18:05.908Z [ 0.070107, 0.8895 ] [ 0.070106, 48.7106 ]
2023-03-07T03:18:05.989Z [ 0.070107, 0.8895 ] [ 0.070106, 48.7106 ]
2023-03-07T03:18:06.192Z [ 0.070107, 0.1715 ] [ 0.070106, 48.7106 ]
2023-03-07T03:18:06.291Z [ 0.070108, 0.002 ] [ 0.070107, 32.9445 ]
2023-03-07T03:18:06.389Z [ 0.070108, 0.002 ] [ 0.070107, 32.9445 ]
2023-03-07T03:18:06.591Z [ 0.070108, 0.002 ] [ 0.070107, 32.9445 ]
2023-03-07T03:18:06.689Z [ 0.070108, 5.273 ] [ 0.070107, 41.5359 ]
2023-03-07T03:18:06.792Z [ 0.070108, 5.273 ] [ 0.070107, 41.5359 ]
2023-03-07T03:18:06.892Z [ 0.070108, 5.273 ] [ 0.070107, 41.5359 ]
2023-03-07T03:18:06.991Z [ 0.070108, 5.273 ] [ 0.070107, 41.5359 ]
2023-03-07T03:18:07.089Z [ 0.070108, 5.273 ] [ 0.070107, 41.5359 ]
2023-03-07T03:18:07.191Z [ 0.070108, 5.273 ] [ 0.070107, 41.5359 ]
2023-03-07T03:18:07.290Z [ 0.070108, 5.273 ] [ 0.070107, 45.9658 ]
2023-03-07T03:18:07.392Z [ 0.070108, 5.2019 ] [ 0.070107, 51.7717 ]
2023-03-07T03:18:07.492Z [ 0.070108, 5.2019 ] [ 0.070107, 51.7717 ]
2023-03-07T03:18:07.592Z [ 0.070108, 5.2019 ] [ 0.070107, 51.7717 ]
2023-03-07T03:18:07.792Z [ 0.070108, 5.2019 ] [ 0.070107, 51.7717 ]
2023-03-07T03:18:07.892Z [ 0.070108, 5.2019 ] [ 0.070107, 51.7717 ]
2023-03-07T03:18:08.618Z [ 0.070108, 5.2019 ] [ 0.070107, 60.3984 ]
